boro,boroname,neighborhood,subboro,ctract,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,13301,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,13302,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,14100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,14700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,15100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,16901,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,18701,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,18901,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,19700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,20100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,20700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,21300,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,22300,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,23100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,23900,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,24700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,25100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,30301,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,30302,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,31901,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,31902,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,32300,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,1800,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,2002,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,5000,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,6400,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,7000,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,7400,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,9601,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,9602,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,11201,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,11202,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,11401,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,11402,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,12200,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,12804,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,13400,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,17300,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,17700,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,18100,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,18702,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,18902,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27301,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27302,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27702,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27704,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27705,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27706,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,27900,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,29102,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,29103,,,,,,,,,,,,,,,,,,
5,Staten Island,Mid-Island,2,29104,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,12805,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,12806,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,13201,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,13203,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,13204,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,13800,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,14604,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,14605,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,14606,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,14607,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,14608,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,15400,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,15601,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,15602,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,15603,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17005,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17007,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17008,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17009,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17010,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17011,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17012,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,17600,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,19800,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,20801,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,20803,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,20804,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,22600,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,22800,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,24401,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,24402,,,,,,,,,,,,,,,,,,
5,Staten Island,South Shore,3,24800,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,1900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,2300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,2500,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,2701,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,2702,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,3100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,3300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,3500,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,3700,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,3900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,4100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,4300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,5100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,6500,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,6700,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,6900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,7100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,7300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,7500,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,7700,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,7900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,8300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,8500,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,8700,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,8900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,9300,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,11502,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,11700,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,11900,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,12102,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,12701,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,12901,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,13100,,,,,,,,,,,,,,,,,,
1,Bronx,Mott Haven/Hunts Point,1,15900,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,6000,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,12101,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,12300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,12500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,13300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,13500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,14100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,14500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,14701,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,14702,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,14900,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,15100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,15300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,15500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,15700,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,16100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,16300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,16500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,16700,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,16900,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,18500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,22000,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,33400,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,35900,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36501,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36502,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36700,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36901,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,36902,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,37100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,37300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,37504,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,38500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,38700,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,38900,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,39100,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,39300,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,39500,,,,,,,,,,,,,,,,,,
1,Bronx,Morrisania/East Tremont,2,39700,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,5902,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,6100,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,6300,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,14300,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17100,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17300,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17500,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17701,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17702,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17901,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,17902,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,18101,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,18102,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,18301,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,18302,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,18900,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,19300,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,19500,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,19700,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,19900,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,20100,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,20900,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,21100,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,21302,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,21900,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,22101,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,22102,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,22300,,,,,,,,,,,,,,,,,,
1,Bronx,Highbridge/S. Concourse,3,22500,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,5300,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,20501,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,20502,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,21301,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,21501,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,21502,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,21700,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,22701,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,22702,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,22703,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,22901,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,22902,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23100,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23301,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23302,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23501,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23502,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23703,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23704,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,23900,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24100,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24300,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24501,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24502,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24700,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,24900,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,25100,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,25700,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,37900,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,38100,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,38301,,,,,,,,,,,,,,,,,,
1,Bronx,University Heights/Fordham,4,38302,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,23702,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,25300,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,25500,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,26100,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,26300,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,26500,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,26900,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,39901,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,39902,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,40100,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,40302,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,40501,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,40502,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,40702,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,41100,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,41300,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,41500,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,41900,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,42100,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,42300,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,42500,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,42901,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,42902,,,,,,,,,,,,,,,,,,
1,Bronx,Kingsbridge Heights/Mosholu,5,43100,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,26701,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,26702,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,27300,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,27700,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,27900,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,28100,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,28300,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,28500,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,28700,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,28900,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,29301,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,29302,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,29500,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,29700,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,30100,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,30701,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,30900,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,31900,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,32300,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,33500,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,33700,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,34300,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,34500,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,35100,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,40303,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,40304,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,40701,,,,,,,,,,,,,,,,,,
1,Bronx,Riverdale/Kingsbridge,6,40900,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,1600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,2000,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,2400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,2800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,3800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,4001,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,4200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,4400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,4600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,4800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,5001,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,5002,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,5200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,5400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,5600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,6200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,6400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,6800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,7000,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,7200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,7400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,7600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,7800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,8400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,8600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,9000,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,9200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,9600,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,9800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,20200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,20400,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,20601,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21001,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21002,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21200,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21601,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21602,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,21800,,,,,,,,,,,,,,,,,,
1,Bronx,Soundview/Parkchester,7,22200,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,11000,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,11800,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,13000,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,13200,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,13800,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,14400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,15200,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,15800,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,16000,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,16200,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,16400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,16600,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,18400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,19400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,26400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,26601,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,26602,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,27401,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,27402,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,27600,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,30000,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,30200,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,46201,,,,,,,,,,,,,,,,,,
